table.gene_name,table.logFC,table.logCPM,table.F,table.PValue,table.FDR,adjust.method,comparison,test
C14B1.2,-3.5643592473115877,7.54528493655928,19.527976160686816,7.851676016233553e-4,0.010959020287011963,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hut-1,-3.069405889724918,6.769081206314226,19.48214535857114,7.924574269796629e-4,0.01103188601439279,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y43F4B.9,-4.188070101640424,5.709771452955625,19.44860352604873,7.978425795591869e-4,0.011083221706259428,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tag-189,-4.409918483899189,6.819766783757812,19.420893206858462,8.023236679252838e-4,0.01112180727788573,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ehs-1,-3.161651408676835,6.747500568059214,19.38834457856074,8.076246770015672e-4,0.011171571008778034,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
emo-1,-3.460852767698233,6.726600905764767,19.364178414432644,8.115868923377125e-4,0.011202644439900475,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK829.7,-2.4483230246770087,7.512387913513227,19.31707308132265,8.193754480479917e-4,0.01123018813637978,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R02F2.7,-3.5720360956106827,5.922610034949401,19.314921315436788,8.197333035129867e-4,0.01123018813637978,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K07A1.1,-3.592514446038878,7.024187122978576,19.233648809260803,8.333838763063361e-4,0.011383186879506419,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gpi-1,-2.235152742432607,7.454752350972845,19.20659726405076,8.379861028565501e-4,0.011398356803230031,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ufd-2,-2.2775045418265467,6.5786213686037325,19.165653605610785,8.450082294588311e-4,0.011460549024143975,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-40,-3.6215399806746906,6.620809936352229,19.159502977786797,8.460690197024653e-4,0.011460549024143975,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C49C3.7,-2.6451944996545182,6.424037495015554,19.08819786072781,8.584808970250979e-4,0.011540202717434174,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R04D3.4,-3.760969839901566,5.7837260953445195,19.0648286042196,8.625947968296176e-4,0.011540202717434174,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0303.4,-2.1460470843719643,7.2882863781965685,19.057354681522735,8.639153442937568e-4,0.011540202717434174,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dvc-1,-2.3127292686426824,8.437628431635716,19.055055122444976,8.643221211250286e-4,0.011540202717434174,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C47D12.2,-3.2219973873241377,8.242082482401834,19.044656221885315,8.661644073795158e-4,0.011541198807716037,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T19B4.5,-2.2107906829124016,6.847816189094019,18.938285368703802,8.852744787064103e-4,0.011771153934626848,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
fsn-1,-3.1261374072046992,7.512104523199395,18.928657527925136,8.870282946601945e-4,0.011771153934626848,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vps-8,-2.3016868040197105,6.1438008105157875,18.831423649183165,9.049693652069885e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
phb-2,-2.742504214872176,8.062465453616761,18.8286723540249,9.054831394438012e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F59A3.2,-3.2524983788507282,6.436453966863469,18.822592217555165,9.06619744588802e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
oxi-1,-2.8376821564821406,6.614335872048714,18.80868752320511,9.092253080356494e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-1,-3.169475500213992,6.243386883505563,18.798009185542018,9.112322191040678e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T05A7.1,-3.9153378283650317,5.9922452329271625,18.79665748832289,9.114866281121794e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
fbxa-83,-3.707720364408119,4.909978904398189,18.78945949176228,9.128427904121323e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K07A1.17,-3.068554175291751,7.566922659695695,18.778614844762835,9.148904552341774e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mca-1,-2.325462338438708,6.161318418068071,18.77259120925904,9.160301386785524e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R05D3.2,-2.3152165011136208,6.465003382422164,18.771112341691126,9.163101962115851e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W09C5.1,-2.51754187199464,5.963256710427202,18.73881384630262,9.224516198658364e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y65A5A.2,-3.350349524536491,5.569942079069051,18.72322098007787,9.254337022588613e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sel-8,-1.9879899022808232,6.8812962275130944,18.719042708304553,9.262346903146205e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C31H1.8,-2.750357072506128,7.614415869135436,18.715303671808876,9.269521607246019e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gakh-1,-3.556431894057838,4.7790235066798274,18.702395882605035,9.294339732396033e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nmt-1,-3.2278199082476187,6.670927253114202,18.6995006392548,9.29991711733824e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
try-1,-2.9926609491058627,7.93338105507611,18.688110416730847,9.321897090381337e-4,0.01188723947326167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F13G3.10,-3.3158461735214844,6.6448903752650965,18.653291038278514,9.389465262362171e-4,0.011950062124359184,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
his-62,-2.7428726956601195,8.349495421510444,18.608357873211386,9.477505015429167e-4,0.012038644016680356,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-19,-3.5401998156784558,5.737115619418081,18.57900696911739,9.535533267779436e-4,0.012072656597788368,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gfm-1,-3.2872652778453775,6.284750117074784,18.53746405321248,9.618375159341397e-4,0.012078040414416366,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
E01B7.2,-4.328111422134301,4.490007645433266,18.52053858941787,9.652367012323654e-4,0.012078040414416366,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T05H10.1,-2.782826515275099,8.344333660439883,18.516208123543947,9.661086483343141e-4,0.012078040414416366,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T23G7.3,-3.0108081482162308,7.233436195456068,18.508649681248702,9.676327550404298e-4,0.012078040414416366,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rga-9,-3.2790113837882746,3.8065671757034956,18.501194963342126,9.691386922975323e-4,0.012078040414416366,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
bmy-1,-2.79870284597434,6.624387029795105,18.500144702669353,9.693510762986944e-4,0.012078040414416366,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
prom-1,-3.0869893766273284,6.559746963427739,18.462140008532987,9.770730233596382e-4,0.012133055698075677,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gly-9,-3.2636060585415914,5.305844751391127,18.427675321380104,9.841377538131989e-4,0.012192477029689517,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y47G6A.25,-3.0579177573693928,6.682681917335051,18.390770183073798,9.917688494903087e-4,0.012240564873955058,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tald-1,-3.2310682288150097,6.581687866294697,18.357388991037464,9.987307439306738e-4,0.012296482263520777,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y43F4B.7,-2.6576119094079975,6.419229512745371,18.35101679482356,0.0010000661788833716,0.012296482263520777,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R10E4.11,-4.547970019272444,5.148684414470463,18.33490613066289,0.0010034518199539678,0.012298828877420273,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R53.4,-2.8511177052721934,8.54537886005567,18.321828978677356,0.0010062097979401511,0.012298828877420273,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F56A11.5,-2.99591235401223,6.9464259736128176,18.319624543474593,0.001006675584260129,0.012298828877420273,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tin-44,-2.4530498155916596,7.060540244224054,18.301068772694713,0.0010106063054038698,0.012310165238772137,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-11.1,-3.312114600399141,6.259726032712836,18.213228698131257,0.0010294582631340183,0.012516448789575429,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y54H5A.1,-3.1446984956548243,6.3805583773790655,18.19130254144672,0.0010342277215745137,0.012551064673159851,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sec-23,-2.2599453272735777,7.518122619352543,18.13101912642289,0.0010474741404205862,0.012642395502809224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sart-3,-2.3575532235355467,7.049644652865875,18.130619717901748,0.0010475625619573885,0.012642395502809224,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-15,-3.055767492850222,6.416237204544796,18.114320052312216,0.0010511784356700535,0.012662045118127853,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C03A3.2,-2.8731680993598188,6.2513709699882005,18.093444222581894,0.0010558307447818998,0.01267190980272247,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyn-3,-3.591072981743456,7.697079664318201,18.082458378251342,0.001058288646373655,0.012678103802153383,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
acbp-1,-2.4261151526893516,6.320072319247164,18.05310463496072,0.001064888853971501,0.012733808292270936,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lin-26,-2.4064187611151726,7.0289401819151065,18.041826626070986,0.0010674374731702934,0.012735864404087908,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZC434.4,-3.0682777258698817,6.851451077810266,18.03509483110702,0.001068962121831854,0.012735864404087908,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y51H7C.3,-3.8836046194484775,6.696855642164877,18.019006970604018,0.0010726160710058843,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F58B3.6,-3.4429393042744847,7.930638792310051,18.004670546165766,0.0010758844999817752,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pkc-1,-3.0325406323938586,6.820578579712566,17.991262120133673,0.0010789518750867198,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mars-1,-3.0843799860543366,7.575784478221549,17.984516345085616,0.00108049892474577,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cdk-8,-2.078574127319774,7.654179380400502,17.98424761460294,0.0010805606078841954,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mtm-6,-2.236050816383141,6.666975889878056,17.979407157185765,0.0010816723670728685,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cep-1,-2.898197914047821,6.809780375919062,17.97166151170217,0.0010834541670632783,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-16,-3.3352845308765096,6.390078672243849,17.96335356671233,0.0010853691224121545,0.012745278777390208,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F45H10.3,-2.811101912733963,6.530236829448036,17.929331318122735,0.0010932524215600595,0.012814802621841344,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ntl-9,-2.7609003990922285,5.526206776025729,17.908631620122623,0.00109808141058146,0.012830269742557425,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ego-1,-2.8296062032246323,7.800143258260081,17.90683296487904,0.0010985021880976567,0.012830269742557425,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rnf-1,-2.6069625688923,6.379628458095633,17.886135385395228,0.0011033577333121264,0.012863969001419416,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
akap-1,-2.329155232956733,7.699914738789156,17.846187089794782,0.0011128003306319527,0.012937226179681975,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zipt-9,-2.3061747129296513,7.365612641032873,17.817619023812146,0.0011196107742001955,0.012960884299207583,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK546.2,-2.4978597252796804,6.90737150552055,17.796168034699527,0.001124756505569343,0.012964086522005687,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rnf-121,-2.653087520282231,6.285174372182812,17.794953560080447,0.001125048661349697,0.012964086522005687,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rlbp-1,-3.1981836534927153,5.791118216648112,17.791303797676424,0.001125927186110197,0.012964086522005687,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C37H5.5,-2.869975467915919,6.668095062026076,17.76513261148428,0.0011322502670316555,0.012982593059793972,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dnj-2,-3.188632301278341,5.568256222174774,17.760323111851488,0.00113341676276345,0.012982593059793972,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T24H10.1,-3.4630403119804996,5.86907653787702,17.723342330825837,0.0011424330362624058,0.013062951477683445,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
acl-3,-4.022418139202706,6.165931993352017,17.70106756011373,0.0011479041917319308,0.013102563754926183,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
unc-132,-2.853173285232713,6.507328951294681,17.67155281704591,0.001155200763369688,0.013107785296308745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tbc-3,-2.9114948376478176,6.848426061363093,17.66430950009955,0.0011569996955774107,0.013107785296308745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ltah-1.1,-2.8108514055042217,6.915424342891627,17.659485312486435,0.0011581996309463357,0.013107785296308745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
guk-1,-2.663633240214832,6.66914925448292,17.647141109307334,0.001161276655705332,0.013107785296308745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y39A1A.22,-3.20447240849401,5.8387247665622,17.645132486922954,0.0011617782437349008,0.013107785296308745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y40D12A.1,-3.7154195783111303,6.185794070072839,17.642583942944295,0.001162415023213779,0.013107785296308745,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ril-1,-2.2996318378728673,8.823044728716908,17.625634194824162,0.0011666604574084357,0.013132976080033925,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-2,-3.4167732092545333,6.893413574193576,17.57477467267969,0.0011795082607127703,0.013231974972841369,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
fzr-1,-2.534149940594728,6.785927063854469,17.52810910706853,0.0011914419413946319,0.01334292355980369,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
byn-1,-2.7352901115423136,6.059393900981142,17.51500341902483,0.0011948187103278528,0.013357827670771491,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sec-10,-3.7761147646112443,4.889209161621046,17.47506829063469,0.00120517728268725,0.013427649280998386,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-17,-2.6787926601461316,6.069662167322627,17.435415669645213,0.0012155663251802512,0.01349733424677187,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gpcp-2,-3.220073922377372,7.3093936310226235,17.41288936727499,0.001221514748929143,0.013540356189742572,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
algn-9,-2.4554411643217646,6.959229756718882,17.390128131110625,0.0012275597133864855,0.013554307448251167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tomm-40,-2.2114674768535627,7.18320322253551,17.377200687981407,0.0012310085333691843,0.013554307448251167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y10G11A.1,-2.578932785917423,6.771734916384911,17.366496410009145,0.0012338728039045354,0.013554307448251167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tsn-1,-3.167749622056644,7.026523275974453,17.336293503104233,0.0012419965455605355,0.013554307448251167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
usp-48,-2.326078675072093,7.595199835614257,17.32946513884779,0.0012438418194120017,0.013554307448251167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-7,-4.328065471845764,6.2544996019202985,17.326648830124366,0.001244603820086813,0.013554307448251167,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C30F12.4,-3.009953518526622,7.6269446698861785,17.287900862427783,0.0012551432096519872,0.013590099528719443,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
usp-3,-3.510448624820971,4.587546135681499,17.216591660078787,0.001274812444703394,0.013734736718594818,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dab-1,-3.5156666776681442,8.720218690631935,17.191803795989646,0.0012817337110047336,0.01378655584703444,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C28H8.3,-2.2218010264150623,7.441604159189307,17.1346805693482,0.0012978511757780746,0.013936957774103701,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ric-7,-2.640064285508414,6.441310009579872,17.121769602603145,0.0013015267107400865,0.013953477659149466,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T20D3.5,-3.5232452507978125,5.974561771629727,17.088931934999707,0.0013109298714251152,0.01397150694276309,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rhi-1,-3.1628009619317727,6.114593408643888,17.087565542459863,0.0013113228554631276,0.01397150694276309,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rab-5,-2.8772216030341657,6.315224766754784,17.059567303272583,0.0013194056727464975,0.01402117163276616,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hpo-5,-2.537485398861451,7.064333641525382,17.055012537577387,0.0013207260766045623,0.01402117163276616,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lars-2,-3.2037756270394886,5.712516050587113,17.02088558817625,0.0013306684857649035,0.014081741413312466,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vha-9,-3.9983880069927196,7.6387209968848815,17.020623928436315,0.0013307450531496081,0.014081741413312466,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T22F3.2,-2.20453604585047,7.21212702366212,17.00809614867136,0.0013344169755744129,0.01409774827431285,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
R12E2.11,-2.748211502160142,6.177976561167432,16.982113037049263,0.0013420704213097986,0.01412012036067143,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mboa-2,-2.965777109113163,5.931545294349691,16.959840762588485,0.0013486715930068488,0.014133991702635178,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ppm-2,-2.4704294675200584,6.068374595991762,16.919737612245797,0.0013606532879928772,0.014214237800703432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lsm-8,-2.6489930977499734,5.410554586705084,16.907921672567696,0.0013642072043747826,0.014214237800703432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nra-2,-2.193984092224136,8.704078028035706,16.904118715186865,0.0013653533334758185,0.014214237800703432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ttc-17,-3.1649740884042417,8.524219650333563,16.896154069957927,0.0013677573459867493,0.014214237800703432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vps-39,-2.4018881169931827,8.612836682679694,16.87800821744201,0.0013732528667426017,0.014214237800703432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gln-5,-2.98954691110777,7.060509213327719,16.877756969494513,0.0013733291384109554,0.014214237800703432,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
